ANNO;ID_SEZIONE_CENSIMENTO_ISTAT;TOT_RESIDENTI;TOT_RESIDENTI_ITALIANI;TOT_RESIDENTI_STRANIERI
2017;932;736;642;94
2017;1340;12;-;-
2017;1238;<10;-;-
2017;1308;87;67;20
2017;1513;328;-;-
2017;1494;82;-;-
2017;1203;112;51;61
2017;157;<10;-;-
2017;769;211;171;40
2017;760;43;-;-
2017;703;276;248;28
2017;494;193;153;40
2017;800;221;200;21
2017;765;463;417;46
2017;21;<10;-;-
2017;798;132;-;-
2017;79;143;132;11
2017;54;33;-;-
2017;802;34;-;-
2017;707;569;408;161
2017;983;450;387;63
2017;767;252;236;16
2017;702;412;298;114
2017;988;85;60;25
2017;124;128;107;21
2017;75;162;147;15
2017;123;32;-;-
2017;687;237;181;56
2017;1000;<10;-;-
2017;665;15;-;-
2017;979;13;-;-
2017;757;142;130;12
2017;992;<10;-;-
2017;997;<10;-;-
2017;830;<10;-;-
2017;786;26;-;-
2017;141;225;182;43
2017;1210;22;-;-
2017;920;379;257;122
2017;1112;72;61;11
2017;462;12;-;-
2017;32;14;-;-
2017;431;<10;-;-
2017;964;40;-;-
2017;835;<10;-;-
2017;125;18;-;-
2017;81;75;64;11
2017;1315;80;50;30
2017;1314;39;-;-
2017;331;150;117;33
2017;1496;83;-;-
2017;437;<10;-;-
2017;448;83;68;15
2017;413;143;126;17
2017;303;298;217;81
2017;162;<10;-;-
2017;103;116;89;27
2017;862;43;29;14
2017;846;231;218;13
2017;723;70;57;13
2017;415;44;-;-
2017;306;<10;-;-
2017;1558;122;-;-
2017;478;20;-;-
2017;277;187;174;13
2017;1535;359;316;43
2017;616;352;-;-
2017;1172;<10;-;-
2017;1075;<10;-;-
2017;217;143;133;10
2017;848;36;-;-
2017;737;104;92;12
2017;1142;<10;-;-
2017;1296;29;-;-
2017;1135;75;52;23
2017;1155;35;-;-
2017;1187;46;-;-
2017;882;290;201;89
2017;1286;111;97;14
2017;1357;121;-;-
2017;1301;126;-;-
2017;1176;112;83;29
2017;342;63;-;-
2017;935;72;20;52
2017;1458;502;467;35
2017;1199;14;-;-
2017;872;32;-;-
2017;276;117;98;19
2017;1347;11;-;-
2017;1590;455;294;161
2017;1456;<10;-;-
2017;1387;<10;-;-
2017;1448;<10;-;-
2017;936;110;69;41
2017;396;112;86;26
2017;1007;<10;-;-
2017;1276;22;-;-
2017;392;61;49;12
2017;909;98;-;-
2017;1377;222;162;60
2017;317;109;79;30
2017;344;55;41;14
2017;592;54;-;-
2017;340;100;78;22
2017;318;83;54;29
2017;573;51;-;-
2017;351;134;98;36
2017;211;23;-;-
2017;280;297;239;58
2017;1071;<10;-;-
2017;194;35;18;17
2017;464;542;526;16
2017;1461;81;62;19
2017;1039;18;-;-
2017;257;<10;-;-
2017;286;139;129;10
2017;1065;12;-;-
2017;226;<10;-;-
2017;9;38;-;-
2017;477;60;-;-
2017;215;29;18;11
2017;1640;52;37;15
2017;679;31;-;-
2017;1627;33;21;12
2017;1629;<10;-;-
2017;1206;135;101;34
2017;1363;<10;-;-
2017;1280;<10;-;-
2017;106;40;-;-
2017;283;<10;-;-
2017;377;68;39;29
2017;387;69;-;-
2017;108;31;10;21
2017;1512;10;-;-
2017;56;84;-;-
2017;960;<10;-;-
2017;1611;<10;-;-
2017;450;84;-;-
2017;919;41;-;-
2017;1043;57;-;-
2017;1168;<10;-;-
2017;1198;<10;-;-
2017;709;38;-;-
2017;853;<10;-;-
2017;1057;<10;-;-
2017;791;128;102;26
2017;65;13;-;-
2017;898;116;93;23
2017;899;39;-;-
2017;1285;47;-;-
2017;1621;259;-;-
2017;717;<10;-;-
2017;1041;<10;-;-
2017;1082;<10;-;-
2017;1384;<10;-;-
2017;1379;<10;-;-
2017;1090;<10;-;-
2017;1421;11;-;-
2017;1292;<10;-;-
2017;1027;<10;-;-
2017;1403;<10;-;-
2017;1336;102;56;46
2017;1525;93;-;-
2017;651;357;-;-
2017;3;<10;-;-
2017;1076;76;-;-
2017;304;89;70;19
2017;2;94;68;26
2017;11;63;53;10
2017;589;88;-;-
2017;1531;163;149;14
2017;923;998;860;138
2017;1235;22;-;-
2017;1365;689;622;67
2017;1595;99;-;-
2017;326;40;-;-
2017;432;17;-;-
2017;772;866;842;24
2017;408;130;120;10
2017;249;858;742;116
2017;243;59;-;-
2017;261;11;-;-
2017;965;66;-;-
2017;154;80;35;45
2017;1514;23;-;-
2017;1193;371;186;185
2017;1566;203;-;-
2017;1186;30;-;-
2017;914;190;143;47
2017;1095;33;-;-
2017;569;296;-;-
2017;812;187;-;-
2017;1240;<10;-;-
2017;808;69;-;-
2017;186;19;-;-
2017;931;363;348;15
2017;1125;33;-;-
2017;459;203;-;-
2017;319;190;162;28
2017;754;482;433;49
2017;98;59;-;-
2017;741;516;468;48
2017;126;99;84;15
2017;38;11;-;-
2017;386;280;222;58
2017;17;18;-;-
2017;517;66;-;-
2017;1515;114;-;-
2017;752;111;-;-
2017;550;230;216;14
2017;697;18;-;-
2017;787;32;19;13
2017;688;184;133;51
2017;834;60;-;-
2017;1026;<10;-;-
2017;1018;64;44;20
2017;177;43;-;-
2017;118;24;-;-
2017;946;33;-;-
2017;774;<10;-;-
2017;496;666;581;85
2017;497;79;-;-
2017;831;481;459;22
2017;1519;26;-;-
2017;97;336;101;235
2017;1124;100;85;15
2017;417;85;-;-
2017;1117;83;-;-
2017;1113;19;-;-
2017;117;275;182;93
2017;44;145;95;50
2017;321;73;-;-
2017;926;52;36;16
2017;1120;<10;-;-
2017;70;50;-;-
2017;14;75;56;19
2017;441;16;-;-
2017;1316;57;45;12
2017;1319;37;-;-
2017;666;16;-;-
2017;1323;29;-;-
2017;1317;<10;-;-
2017;881;104;-;-
2017;160;<10;-;-
2017;159;10;-;-
2017;638;136;-;-
2017;634;164;-;-
2017;1646;26;-;-
2017;167;40;29;11
2017;273;115;104;11
2017;240;35;-;-
2017;1088;59;-;-
2017;784;56;-;-
2017;1501;458;434;24
2017;585;84;-;-
2017;1450;41;27;14
2017;1449;<10;-;-
2017;1435;41;-;-
2017;1055;17;-;-
2017;1170;43;-;-
2017;1062;35;-;-
2017;843;272;-;-
2017;646;72;-;-
2017;850;84;-;-
2017;1061;<10;-;-
2017;1447;25;-;-
2017;1467;24;-;-
2017;869;249;112;137
2017;1291;26;-;-
2017;720;<10;-;-
2017;1537;74;-;-
2017;1463;10;-;-
2017;1464;<10;-;-
2017;627;154;-;-
2017;1184;52;-;-
2017;1388;230;202;28
2017;1249;<10;-;-
2017;934;144;87;57
2017;580;<10;-;-
2017;888;67;-;-
2017;883;254;228;26
2017;581;196;170;26
2017;906;51;36;15
2017;397;72;-;-
2017;605;155;144;11
2017;1587;193;178;15
2017;384;51;-;-
2017;1011;<10;-;-
2017;1013;47;-;-
2017;1385;109;-;-
2017;1433;35;-;-
2017;337;79;-;-
2017;345;77;59;18
2017;338;29;-;-
2017;642;178;-;-
2017;658;87;-;-
2017;1237;<10;-;-
2017;884;<10;-;-
2017;353;30;-;-
2017;354;120;94;26
2017;1564;93;-;-
2017;254;105;95;10
2017;999;<10;-;-
2017;195;51;29;22
2017;955;84;73;11
2017;403;76;-;-
2017;275;51;-;-
2017;402;47;-;-
2017;100;33;-;-
2017;220;391;310;81
2017;268;23;-;-
2017;350;89;71;18
2017;481;95;85;10
2017;1328;181;-;-
2017;1488;11;-;-
2017;1628;<10;-;-
2017;728;59;49;10
2017;518;99;85;14
2017;1208;94;79;15
2017;1632;18;-;-
2017;1633;14;-;-
2017;227;39;-;-
2017;31;89;67;22
2017;689;81;-;-
2017;15;16;-;-
2017;156;124;62;62
2017;513;43;-;-
2017;670;34;-;-
2017;484;66;49;17
2017;1303;<10;-;-
2017;532;56;-;-
2017;1609;114;-;-
2017;1619;77;-;-
2017;941;135;121;14
2017;1066;22;-;-
2017;1151;53;-;-
2017;1581;<10;-;-
2017;1524;98;88;10
2017;1017;<10;-;-
2017;918;99;84;15
2017;1626;21;-;-
2017;1481;<10;-;-
2017;1508;<10;-;-
2017;715;27;-;-
2017;1376;<10;-;-
2017;1520;88;-;-
2017;1395;59;47;12
2017;1344;11;-;-
2017;1637;17;-;-
2017;1604;97;-;-
