ANNO;ID_SEZIONE_CENSIMENTO_ISTAT;TOT_RESIDENTI;TOT_RESIDENTI_ITALIANI;TOT_RESIDENTI_STRANIERI
2019;102;<10;-;-
2019;1608;93;-;-
2019;480;137;99;38
2019;1565;132;-;-
2019;1357;126;114;12
2019;464;541;519;22
2019;198;92;65;27
2019;1398;11;-;-
2019;1429;1196;1047;149
2019;837;63;-;-
2019;539;27;-;-
2019;937;32;-;-
2019;1324;257;169;88
2019;194;27;14;13
2019;469;260;233;27
2019;912;1081;870;211
2019;696;185;132;53
2019;895;20;-;-
2019;445;15;-;-
2019;570;21;-;-
2019;;61;49;12
2019;1531;163;-;-
2019;641;35;-;-
2019;1400;59;36;23
2019;616;345;-;-
2019;936;116;74;42
2019;420;69;-;-
2019;90;95;46;49
2019;755;101;82;19
2019;1129;167;146;21
2019;952;205;187;18
2019;1149;74;-;-
2019;108;29;10;19
2019;1246;<10;-;-
2019;22;39;-;-
2019;1177;<10;-;-
2019;1602;552;501;51
2019;496;629;560;69
2019;527;74;62;12
2019;333;102;-;-
2019;499;255;-;-
2019;20;83;53;30
2019;175;36;25;11
2019;1452;25;-;-
2019;1480;<10;-;-
2019;1354;342;286;56
2019;1337;188;150;38
2019;1171;459;332;127
2019;982;44;-;-
2019;8;32;-;-
2019;1468;12;-;-
2019;1221;423;377;46
2019;759;455;410;45
2019;304;85;61;24
2019;712;239;184;55
2019;410;35;-;-
2019;949;737;699;38
2019;212;181;133;48
2019;409;76;62;14
2019;995;104;88;16
2019;1093;90;78;12
2019;1089;99;-;-
2019;1365;652;596;56
2019;170;87;74;13
2019;1548;299;279;20
2019;217;136;123;13
2019;942;126;-;-
2019;92;422;258;164
2019;1461;57;47;10
2019;294;238;209;29
2019;1301;121;110;11
2019;1132;<10;-;-
2019;893;324;258;66
2019;1636;78;-;-
2019;1519;23;-;-
2019;1359;36;-;-
2019;193;135;112;23
2019;1166;15;-;-
2019;1278;33;21;12
2019;545;108;83;25
2019;1286;130;116;14
2019;883;230;213;17
2019;1511;53;-;-
2019;778;85;-;-
2019;1329;335;304;31
2019;679;35;-;-
2019;760;46;-;-
2019;1383;134;117;17
2019;592;46;-;-
2019;586;105;-;-
2019;1427;114;-;-
2019;381;71;56;15
2019;1639;<10;-;-
2019;80;83;70;13
2019;386;256;200;56
2019;153;80;35;45
2019;211;29;-;-
2019;133;30;-;-
2019;28;16;-;-
2019;1620;<10;-;-
2019;892;86;-;-
2019;754;469;422;47
2019;114;134;107;27
2019;1333;141;-;-
2019;1016;<10;-;-
2019;222;<10;-;-
2019;144;39;-;-
2019;1310;91;80;11
2019;208;54;41;13
2019;1606;61;51;10
2019;1641;<10;-;-
2019;1155;35;-;-
2019;809;<10;-;-
2019;1379;<10;-;-
2019;788;<10;-;-
2019;581;184;156;28
2019;307;103;-;-
2019;159;<10;-;-
2019;542;<10;-;-
2019;29;27;-;-
2019;1361;58;-;-
2019;328;61;40;21
2019;1205;126;88;38
2019;227;44;33;11
2019;9;38;-;-
2019;349;55;41;14
2019;402;46;-;-
2019;688;171;120;51
2019;55;<10;-;-
2019;10;12;-;-
2019;733;71;54;17
2019;597;146;-;-
2019;384;53;-;-
2019;513;41;-;-
2019;1479;<10;-;-
2019;1362;<10;-;-
2019;275;42;-;-
2019;372;73;-;-
2019;891;25;-;-
2019;915;77;45;32
2019;607;197;178;19
2019;1510;172;162;10
2019;395;83;68;15
2019;374;142;79;63
2019;1282;16;-;-
2019;326;41;-;-
2019;239;82;71;11
2019;398;64;-;-
2019;1130;<10;-;-
2019;1272;<10;-;-
2019;1373;<10;-;-
2019;884;<10;-;-
2019;1199;14;-;-
2019;1294;10;-;-
2019;1323;27;-;-
2019;160;<10;-;-
2019;167;46;29;17
2019;183;103;71;32
2019;748;326;283;43
2019;86;19;-;-
2019;1332;17;-;-
2019;178;16;-;-
2019;138;<10;-;-
2019;415;46;-;-
2019;1096;<10;-;-
2019;434;<10;-;-
2019;921;156;138;18
2019;649;127;-;-
2019;665;21;-;-
2019;674;40;-;-
2019;1122;48;-;-
2019;1119;<10;-;-
2019;1623;87;47;40
2019;691;41;-;-
2019;358;156;118;38
2019;148;256;185;71
2019;1019;<10;-;-
2019;115;61;49;12
2019;1168;<10;-;-
2019;134;162;74;88
2019;899;39;-;-
2019;1626;21;-;-
2019;1281;239;211;28
2019;1609;138;-;-
2019;874;152;64;88
2019;56;81;-;-
2019;105;91;67;24
2019;1141;112;-;-
2019;631;45;31;14
2019;1489;355;324;31
2019;1277;844;786;58
2019;1318;184;112;72
2019;1207;602;410;192
2019;1027;13;-;-
2019;1406;26;-;-
2019;1422;226;193;33
2019;1529;47;35;12
2019;2;95;68;27
2019;910;<10;-;-
2019;1553;97;-;-
2019;23;27;-;-
2019;1013;43;-;-
2019;538;89;-;-
2019;1413;163;142;21
2019;657;42;-;-
2019;661;117;-;-
2019;1157;138;116;22
2019;743;548;499;49
2019;1562;190;-;-
2019;318;97;60;37
2019;623;292;-;-
2019;922;251;-;-
2019;653;284;-;-
2019;990;449;411;38
2019;1403;<10;-;-
2019;756;83;-;-
2019;935;74;20;54
2019;1432;128;118;10
2019;24;120;-;-
2019;258;<10;-;-
2019;604;299;250;49
2019;1191;665;387;278
2019;1192;184;61;123
2019;1534;39;-;-
2019;1555;202;-;-
2019;1187;37;-;-
2019;1338;238;161;77
2019;127;110;88;22
2019;507;862;727;135
2019;987;22;-;-
2019;1325;193;160;33
2019;1419;56;-;-
2019;844;186;158;28
2019;1341;245;181;64
2019;187;<10;-;-
2019;621;94;-;-
2019;1234;<10;-;-
2019;1112;81;63;18
2019;818;172;162;10
2019;613;18;-;-
2019;1311;143;133;10
2019;75;163;146;17
2019;565;53;-;-
2019;1179;24;-;-
2019;1249;20;-;-
2019;1410;14;-;-
2019;299;43;-;-
2019;1364;389;362;27
2019;343;353;250;103
2019;488;187;150;37
2019;576;<10;-;-
2019;118;24;-;-
2019;1618;371;280;91
2019;42;40;-;-
2019;938;131;97;34
2019;199;109;95;14
2019;1613;<10;-;-
2019;924;38;-;-
2019;314;232;181;51
2019;1439;139;-;-
2019;425;325;-;-
2019;591;59;-;-
2019;800;223;205;18
2019;973;<10;-;-
2019;143;39;-;-
2019;453;90;-;-
2019;652;54;-;-
2019;634;170;155;15
2019;873;493;166;327
2019;1128;142;129;13
2019;34;71;57;14
2019;920;399;247;152
2019;656;22;-;-
2019;1614;<10;-;-
2019;1273;<10;-;-
2019;741;510;452;58
2019;1326;61;11;50
2019;1258;12;-;-
2019;224;<10;-;-
2019;1015;15;-;-
2019;1404;<10;-;-
2019;476;207;161;46
2019;584;66;56;10
2019;1516;185;132;53
2019;94;33;17;16
2019;1450;43;26;17
2019;84;151;119;32
2019;46;44;-;-
2019;1527;<10;-;-
2019;176;58;35;23
2019;749;130;104;26
2019;251;120;-;-
2019;1478;99;76;23
2019;558;48;-;-
2019;556;56;42;14
2019;1503;47;-;-
2019;515;99;88;11
2019;39;69;43;26
2019;1457;62;43;19
2019;1632;15;-;-
2019;730;64;-;-
2019;188;<10;-;-
2019;610;<10;-;-
2019;1640;41;-;-
2019;559;<10;-;-
2019;907;157;119;38
2019;309;200;168;32
2019;280;313;236;77
2019;531;<10;-;-
2019;1622;<10;-;-
2019;171;29;-;-
2019;1269;<10;-;-
2019;489;210;189;21
2019;563;48;-;-
2019;1200;128;102;26
2019;1297;11;-;-
2019;337;73;-;-
2019;431;<10;-;-
2019;397;71;60;11
2019;580;<10;-;-
2019;1433;34;-;-
2019;1072;<10;-;-
2019;1464;<10;-;-
2019;1243;<10;-;-
2019;1293;<10;-;-
2019;725;61;45;16
2019;303;289;214;75
2019;1185;48;-;-
2019;1086;45;-;-
2019;1188;38;22;16
2019;1061;<10;-;-
2019;724;71;52;19
2019;644;85;-;-
2019;162;<10;-;-
2019;444;<10;-;-
2019;470;16;-;-
2019;1165;<10;-;-
2019;966;<10;-;-
2019;1486;<10;-;-
2019;998;<10;-;-
2019;977;<10;-;-
2019;174;39;-;-
2019;1437;103;-;-
2019;1616;20;-;-
2019;1431;<10;-;-
2019;911;429;386;43
2019;60;144;87;57
2019;1588;<10;-;-
2019;790;53;42;11
2019;1057;<10;-;-
2019;532;55;-;-
